study_hours_per_day,prep_days_before_exam,attendance_percentage,internal_marks,internal_marks_weight,subject_difficulty,study_material_source,past_performance,self_study_or_coaching,motivation_level,doubt_resolution_time,exam_anxiety_level,final_exam_marks
1.93,29.0,73.97,67.56,0.1,4.0,Textbooks,78.57,Group study,2.0,2.62,2.0,30.7
4.44,23.0,86.92,88.14,0.59,3.0,YouTube,80.22,Coaching,4.0,3.61,3.0,70.1
2.02,18.0,100.0,80.89,0.63,5.0,Textbooks,51.34,Group study,3.0,4.78,3.0,62.1
3.41,6.0,90.63,60.79,0.75,3.0,Coaching,51.85,Group study,4.0,9.5,4.0,57.1
3.73,8.0,77.21,44.74,0.3,2.0,Notes,84.7,,3.0,4.57,2.0,33.7
3.41,28.0,85.56,67.54,0.69,4.0,Textbooks,76.46,Group study,4.0,7.45,1.0,58.6
4.75,28.0,81.73,100.0,0.18,5.0,YouTube,77.35,Group study,3.0,7.37,2.0,56.3
3.4,28.0,88.39,63.87,0.19,5.0,Textbooks,68.25,Coaching,3.0,2.43,1.0,45.5
3.99,1.0,72.31,65.95,0.78,4.0,Textbooks,53.04,Self-study,3.0,5.56,2.0,50.7
1.63,24.0,82.9,74.05,0.64,3.0,Textbooks,54.31,Coaching,3.0,3.83,4.0,62.6
4.98,29.0,88.6,75.76,0.4,2.0,Textbooks,90.0,Self-study,2.0,,3.0,59.8
2.63,16.0,72.36,59.86,0.14,4.0,Textbooks,82.26,Group study,4.0,3.84,3.0,39.8
3.33,27.0,81.16,52.42,,3.0,YouTube,53.19,Self-study,1.0,7.02,4.0,42.2
3.31,27.0,98.17,51.68,0.45,4.0,,71.48,Self-study,2.0,4.89,2.0,55.5
2.07,2.0,78.83,54.11,0.56,2.0,Coaching,75.1,Self-study,2.0,3.16,1.0,47.7
4.39,20.0,92.77,57.16,0.2,5.0,Notes,78.62,Self-study,4.0,6.1,1.0,63.5
4.33,31.0,82.69,61.07,0.19,2.0,Notes,51.55,Coaching,2.0,5.61,4.0,41.3
4.96,35.0,88.06,73.94,0.75,3.0,YouTube,77.2,Self-study,4.0,3.54,3.0,73.8
2.65,10.0,75.54,41.39,0.17,3.0,YouTube,79.38,Group study,3.0,9.1,4.0,35.5
3.76,15.0,79.13,60.21,0.4,5.0,Coaching,73.01,Coaching,3.0,6.87,3.0,41.4
1.83,20.0,88.48,58.24,0.22,3.0,Coaching,53.69,Group study,4.0,8.42,2.0,42.9
2.43,41.0,81.26,78.95,0.37,3.0,Notes,73.6,Coaching,2.0,2.5,4.0,48.9
2.37,17.0,82.1,41.89,0.3,4.0,Notes,58.14,Self-study,2.0,7.04,3.0,40.7
2.62,22.0,,56.81,0.63,4.0,Textbooks,74.94,Coaching,4.0,5.56,5.0,47.6
4.8,12.0,88.47,74.72,0.29,4.0,YouTube,49.23,,3.0,5.67,2.0,51.2
,22.0,93.95,,0.27,2.0,Coaching,95.4,Self-study,3.0,8.14,4.0,54.8
2.77,33.0,69.55,67.77,0.1,3.0,YouTube,93.36,Self-study,3.0,7.39,3.0,43.7
3.43,9.0,87.71,47.47,0.89,4.0,Coaching,81.0,Group study,2.0,5.95,5.0,45.1
2.48,18.0,91.45,44.16,0.45,5.0,Coaching,53.09,Coaching,,0.83,4.0,40.6
3.87,29.0,90.11,61.14,0.55,3.0,Textbooks,47.21,Self-study,3.0,1.74,5.0,55.3
6.31,23.0,79.17,90.76,0.5,1.0,YouTube,83.09,Self-study,4.0,4.61,3.0,74.0
0.88,3.0,64.91,77.1,0.67,2.0,Coaching,81.73,Self-study,3.0,2.82,3.0,58.4
3.28,17.0,69.98,48.52,0.32,3.0,YouTube,,Coaching,3.0,0.54,3.0,39.2
5.82,30.0,87.75,66.43,0.94,2.0,Notes,77.44,Self-study,4.0,10.51,2.0,95.3
3.79,14.0,83.12,67.54,0.57,3.0,YouTube,95.22,Group study,1.0,2.49,4.0,67.4
3.61,16.0,92.89,53.96,0.21,4.0,Textbooks,75.97,Coaching,5.0,5.44,2.0,50.4
5.35,24.0,77.2,51.66,0.24,2.0,Textbooks,73.08,Self-study,4.0,8.13,3.0,58.2
3.41,8.0,89.45,68.86,0.71,3.0,Notes,80.09,Coaching,3.0,2.04,5.0,63.3
5.56,30.0,91.29,83.62,0.51,3.0,Textbooks,70.42,Self-study,4.0,5.56,3.0,68.6
4.16,50.0,,68.08,0.37,4.0,Coaching,64.66,Self-study,3.0,5.31,3.0,66.4
3.96,26.0,100.0,54.29,0.52,4.0,,59.71,Self-study,5.0,4.26,5.0,48.9
0.13,15.0,79.2,83.39,0.22,3.0,Textbooks,65.17,Coaching,4.0,10.34,4.0,37.8
2.37,22.0,60.81,53.22,0.43,2.0,Coaching,72.45,Coaching,4.0,3.4,1.0,50.9
5.22,34.0,100.0,57.88,0.77,4.0,YouTube,62.51,Group study,4.0,4.31,3.0,75.9
1.28,21.0,82.05,72.11,0.82,1.0,Textbooks,70.57,Coaching,3.0,2.11,2.0,72.4
,31.0,67.19,70.96,0.55,3.0,Coaching,85.17,Self-study,4.0,1.04,4.0,58.7
4.37,25.0,75.0,49.6,0.66,4.0,YouTube,73.02,Self-study,3.0,5.77,3.0,56.6
0.31,18.0,65.89,47.28,0.58,4.0,YouTube,72.46,Self-study,3.0,2.78,4.0,33.1
2.45,19.0,89.39,85.19,0.2,1.0,YouTube,75.51,Self-study,3.0,3.31,2.0,46.2
5.14,5.0,83.1,51.29,0.81,3.0,Notes,76.39,Self-study,4.0,4.08,3.0,68.8
4.19,2.0,80.46,82.86,0.76,1.0,YouTube,52.18,Coaching,5.0,6.76,3.0,67.3
3.17,0.0,69.57,58.8,0.45,4.0,Coaching,79.88,Group study,1.0,,2.0,53.9
5.04,20.0,91.02,93.54,0.67,3.0,Coaching,98.24,Coaching,,8.5,3.0,74.8
4.15,21.0,75.2,85.84,0.34,1.0,Textbooks,67.67,,3.0,4.81,5.0,54.2
2.61,27.0,89.05,78.64,0.32,,Notes,64.55,Group study,1.0,1.64,1.0,51.6
4.02,27.0,82.53,90.08,,3.0,Coaching,71.5,Self-study,4.0,7.17,4.0,96.1
4.1,34.0,90.57,76.02,0.47,5.0,YouTube,79.6,Group study,3.0,8.0,2.0,70.4
1.47,15.0,88.1,65.97,0.44,4.0,Coaching,54.28,Self-study,3.0,0.0,2.0,47.7
3.77,17.0,100.0,50.61,0.44,3.0,Textbooks,70.49,Self-study,3.0,2.06,3.0,44.3
4.3,32.0,72.96,62.35,0.1,4.0,YouTube,56.67,,5.0,6.05,4.0,42.7
1.33,11.0,78.16,65.36,0.37,3.0,YouTube,78.52,Self-study,3.0,2.57,4.0,34.1
2.82,32.0,70.45,81.41,0.19,3.0,Coaching,66.56,Coaching,3.0,4.07,2.0,50.7
1.48,21.0,100.0,43.91,0.64,3.0,Notes,61.4,Self-study,4.0,6.53,1.0,53.0
3.94,40.0,87.9,75.87,,3.0,,68.08,Coaching,3.0,,1.0,80.5
3.14,31.0,80.18,,0.25,4.0,Textbooks,76.86,Group study,3.0,6.26,3.0,38.3
4.87,13.0,90.91,75.42,0.42,3.0,YouTube,72.03,Coaching,4.0,2.83,2.0,62.3
1.8,30.0,100.0,48.03,0.64,4.0,Coaching,63.41,Self-study,3.0,8.86,4.0,57.0
4.04,23.0,97.8,64.86,0.33,3.0,Coaching,76.29,Group study,3.0,7.8,3.0,48.1
1.58,35.0,90.25,,0.73,1.0,Coaching,70.8,Coaching,3.0,2.02,2.0,79.3
2.08,21.0,72.43,80.99,0.24,1.0,Coaching,62.66,Self-study,2.0,2.0,4.0,44.6
2.29,26.0,80.53,62.03,0.6,1.0,YouTube,67.79,Self-study,3.0,6.94,1.0,66.3
,22.0,75.31,75.71,0.54,3.0,Textbooks,76.09,Self-study,3.0,6.17,2.0,68.9
3.21,2.0,77.95,96.45,0.1,3.0,YouTube,77.21,Self-study,4.0,7.67,3.0,41.9
5.04,27.0,73.06,57.69,0.25,2.0,Notes,67.2,Self-study,1.0,5.87,2.0,50.3
1.93,22.0,86.27,89.19,0.62,3.0,Coaching,64.27,Self-study,3.0,2.52,3.0,54.6
3.97,32.0,84.52,88.24,0.16,,YouTube,86.05,Self-study,3.0,7.86,2.0,56.9
3.66,27.0,100.0,53.8,0.1,2.0,Textbooks,87.55,Group study,3.0,2.01,1.0,58.5
1.76,31.0,,52.88,0.24,2.0,Textbooks,75.33,Group study,3.0,13.48,2.0,49.3
2.62,16.0,79.55,75.54,0.14,4.0,Textbooks,74.84,Self-study,3.0,,2.0,40.4
4.32,4.0,86.54,63.87,0.32,1.0,Notes,86.88,Self-study,4.0,2.47,1.0,62.1
0.74,20.0,85.03,69.39,0.3,3.0,Notes,90.52,Coaching,3.0,7.44,3.0,51.8
4.27,6.0,86.59,100.0,0.6,3.0,YouTube,68.61,Coaching,2.0,9.98,2.0,67.5
4.27,34.0,98.24,76.39,0.54,3.0,Textbooks,,Self-study,3.0,9.02,2.0,71.5
1.75,0.0,81.79,32.55,0.25,,Notes,58.17,Group study,4.0,9.97,5.0,28.1
2.86,32.0,92.58,73.57,0.65,1.0,YouTube,73.84,Coaching,3.0,5.0,3.0,70.9
2.5,9.0,91.03,92.29,0.22,1.0,YouTube,62.72,Self-study,3.0,6.11,,51.0
4.18,24.0,73.23,70.84,0.73,2.0,,63.07,Coaching,4.0,4.4,3.0,65.9
3.77,26.0,75.17,71.68,0.34,5.0,Coaching,54.99,Coaching,2.0,,2.0,48.9
2.36,2.0,94.43,73.22,0.98,3.0,YouTube,55.0,Coaching,3.0,4.02,3.0,69.3
5.72,25.0,93.21,85.84,0.38,3.0,Textbooks,91.38,Coaching,3.0,9.04,3.0,65.3
6.35,31.0,65.5,88.62,0.12,2.0,Textbooks,62.49,Coaching,3.0,6.96,4.0,54.3
2.88,11.0,82.34,65.42,0.72,2.0,YouTube,59.62,Group study,3.0,5.52,3.0,66.2
6.4,11.0,76.65,74.18,0.85,3.0,Textbooks,63.93,Self-study,4.0,7.34,2.0,73.3
2.43,0.0,60.76,93.66,0.7,4.0,Coaching,70.87,Coaching,3.0,,4.0,47.6
3.27,5.0,67.77,41.57,0.76,3.0,Coaching,62.43,Coaching,3.0,5.28,4.0,50.1
4.46,18.0,93.74,62.16,0.62,3.0,Coaching,53.29,Group study,4.0,4.78,4.0,71.9
2.8,22.0,,73.37,0.45,3.0,Textbooks,76.89,Coaching,4.0,0.0,2.0,52.0
5.33,10.0,89.55,85.98,0.54,2.0,YouTube,65.94,Self-study,3.0,10.35,2.0,68.9
5.42,4.0,91.37,90.56,0.47,5.0,,75.9,Coaching,3.0,10.01,3.0,68.7
1.99,20.0,85.5,74.1,0.12,4.0,Coaching,71.59,Coaching,3.0,3.39,4.0,27.3
5.33,35.0,81.36,62.32,0.43,2.0,YouTube,72.24,Self-study,2.0,5.49,4.0,67.7
4.23,30.0,90.13,87.14,0.78,4.0,YouTube,63.73,Coaching,1.0,6.94,3.0,70.4
6.15,8.0,75.1,59.12,0.13,4.0,Notes,78.66,Coaching,2.0,7.79,5.0,39.4
4.37,23.0,77.32,50.04,0.46,3.0,Textbooks,52.31,Self-study,3.0,5.43,5.0,49.8
4.47,25.0,87.14,72.27,0.78,1.0,Coaching,66.69,Self-study,3.0,0.07,3.0,75.1
4.73,15.0,90.28,62.85,0.6,5.0,Coaching,72.09,Group study,2.0,3.72,5.0,49.6
9.42,24.0,81.45,67.5,0.43,3.0,Notes,49.82,Self-study,4.0,0.0,3.0,57.7
0.0,7.0,87.52,70.5,0.66,3.0,YouTube,78.02,Coaching,3.0,8.67,2.0,49.4
3.79,24.0,73.87,70.65,0.46,2.0,YouTube,58.49,Self-study,4.0,6.12,1.0,52.8
5.78,18.0,91.53,43.6,0.61,3.0,Textbooks,64.83,Self-study,2.0,8.19,5.0,58.3
4.39,6.0,90.44,72.14,0.26,5.0,YouTube,47.86,Coaching,4.0,6.38,3.0,41.6
,9.0,81.21,45.92,0.81,4.0,YouTube,61.57,Self-study,4.0,5.89,4.0,45.6
4.36,13.0,97.1,82.22,0.69,2.0,,48.98,Coaching,4.0,7.63,2.0,71.8
4.52,15.0,83.34,64.2,0.34,5.0,Textbooks,64.36,Group study,4.0,0.75,5.0,51.6
3.02,13.0,83.52,84.2,0.61,3.0,Textbooks,57.6,Coaching,4.0,3.15,3.0,55.6
3.53,18.0,82.46,60.18,0.84,3.0,YouTube,,Coaching,2.0,3.03,4.0,55.3
3.55,23.0,75.65,77.79,0.56,,YouTube,66.88,Coaching,5.0,2.0,3.0,67.1
1.44,,85.26,89.39,0.1,3.0,Notes,61.14,Coaching,3.0,6.63,2.0,39.2
3.62,15.0,95.37,86.87,0.21,2.0,Textbooks,84.31,Group study,5.0,0.0,4.0,54.2
2.7,22.0,73.68,51.79,0.67,4.0,Notes,80.4,Group study,3.0,5.36,3.0,50.5
4.98,17.0,80.18,26.77,0.7,5.0,Notes,72.71,Group study,2.0,5.01,5.0,52.9
0.47,17.0,84.18,56.32,0.85,2.0,Notes,57.68,Self-study,5.0,0.15,2.0,55.9
4.57,17.0,97.03,59.6,0.47,3.0,Textbooks,94.33,Self-study,4.0,5.18,3.0,58.4
3.25,45.0,69.36,100.0,0.6,2.0,Notes,59.63,Coaching,2.0,,4.0,64.2
0.87,13.0,90.68,,0.52,2.0,Notes,74.04,Self-study,3.0,3.53,3.0,51.2
2.72,0.0,,86.92,0.48,1.0,Textbooks,69.47,Self-study,5.0,0.0,2.0,59.8
0.0,24.0,96.62,47.4,0.8,3.0,Notes,80.4,Group study,4.0,4.56,2.0,59.9
5.78,24.0,75.41,71.4,0.63,2.0,Notes,60.24,Coaching,3.0,8.28,4.0,68.8
2.23,14.0,80.91,57.62,0.54,3.0,YouTube,74.17,Self-study,,0.0,4.0,54.4
4.39,17.0,82.26,,0.88,,Textbooks,57.54,Self-study,3.0,0.0,5.0,66.2
2.72,6.0,84.85,84.58,0.47,1.0,YouTube,47.5,Self-study,2.0,1.34,3.0,43.8
4.53,,77.85,60.25,0.43,3.0,YouTube,72.02,Coaching,3.0,1.64,,58.2
3.78,14.0,66.11,78.65,0.79,1.0,Textbooks,56.64,Group study,4.0,6.01,3.0,59.3
2.59,16.0,93.23,53.36,0.77,4.0,Notes,52.53,Coaching,5.0,4.22,3.0,56.7
4.23,36.0,89.54,93.32,0.5,3.0,Notes,60.55,,4.0,1.96,3.0,66.4
1.73,18.0,80.05,66.53,0.1,3.0,Notes,63.01,,4.0,11.3,3.0,36.9
1.39,25.0,86.65,82.14,,3.0,YouTube,91.17,Coaching,,3.29,3.0,69.3
5.04,20.0,74.5,91.88,0.72,3.0,Notes,94.68,Self-study,3.0,2.49,5.0,78.1
1.26,31.0,83.91,73.71,0.77,2.0,Notes,75.04,Self-study,1.0,10.95,5.0,57.4
3.63,0.0,73.89,84.63,0.67,4.0,Notes,80.27,Coaching,3.0,9.97,2.0,63.9
4.08,44.0,86.0,56.75,0.18,3.0,Coaching,66.9,Self-study,3.0,8.04,2.0,56.2
2.57,19.0,78.15,79.33,0.23,4.0,Textbooks,69.18,Coaching,3.0,6.08,5.0,35.8
3.28,39.0,87.41,66.46,0.88,3.0,Notes,59.94,Self-study,3.0,,3.0,73.2
3.78,15.0,100.0,65.04,0.45,1.0,Textbooks,63.18,Group study,4.0,10.67,5.0,56.4
5.68,21.0,78.31,60.04,0.34,4.0,Textbooks,66.21,Self-study,3.0,2.93,3.0,51.7
3.26,38.0,81.07,45.86,0.38,2.0,YouTube,71.47,Coaching,4.0,6.36,2.0,63.5
6.42,31.0,,50.97,0.22,2.0,Textbooks,37.95,Coaching,3.0,16.49,5.0,58.9
4.77,,100.0,53.77,0.39,4.0,Notes,78.69,Self-study,4.0,2.95,,62.9
6.13,19.0,98.6,75.32,0.38,2.0,Textbooks,75.68,Coaching,3.0,5.2,4.0,69.6
3.83,36.0,88.64,67.06,0.34,3.0,YouTube,73.23,Self-study,2.0,3.95,3.0,57.8
6.91,33.0,81.99,100.0,0.16,5.0,Coaching,74.76,Group study,2.0,10.23,2.0,61.3
3.97,13.0,78.9,68.57,0.3,2.0,Coaching,73.96,Coaching,3.0,7.87,,48.9
1.45,30.0,92.5,77.36,0.77,4.0,Textbooks,48.98,Coaching,3.0,6.77,4.0,67.9
3.43,44.0,75.96,89.21,0.61,3.0,YouTube,50.6,Self-study,3.0,6.43,5.0,56.4
4.84,17.0,95.6,96.72,0.47,2.0,Notes,75.54,Coaching,4.0,2.9,2.0,75.6
4.93,31.0,74.15,74.32,0.66,4.0,Textbooks,75.47,Self-study,5.0,0.0,5.0,67.8
2.7,22.0,80.73,98.92,0.1,3.0,YouTube,47.78,Coaching,4.0,1.11,3.0,42.7
3.52,29.0,88.45,83.74,0.29,2.0,Textbooks,69.79,Group study,5.0,3.93,4.0,58.6
4.96,21.0,87.63,39.71,0.68,2.0,YouTube,54.17,Self-study,3.0,4.55,3.0,56.9
1.88,36.0,74.47,66.73,0.44,3.0,Coaching,60.52,Group study,3.0,13.05,,56.9
,22.0,75.53,77.56,0.78,3.0,Textbooks,52.09,Group study,4.0,9.41,2.0,58.6
4.45,20.0,65.61,77.3,0.71,3.0,YouTube,70.13,Self-study,4.0,2.76,3.0,69.2
4.67,15.0,72.54,67.25,0.19,2.0,YouTube,84.88,Self-study,3.0,2.97,2.0,53.8
2.07,32.0,100.0,61.83,0.6,5.0,Textbooks,59.38,Self-study,4.0,6.54,4.0,66.2
4.96,18.0,95.85,55.3,0.66,3.0,YouTube,87.54,Self-study,3.0,5.87,4.0,65.1
5.63,23.0,78.24,,0.57,5.0,Textbooks,69.9,Coaching,5.0,5.38,4.0,56.0
7.23,3.0,79.31,79.1,0.48,,YouTube,70.11,Coaching,3.0,4.15,3.0,60.5
5.94,37.0,,49.87,0.74,4.0,Coaching,78.58,Self-study,3.0,6.25,3.0,77.1
2.71,2.0,72.71,89.7,0.54,3.0,Coaching,86.96,Coaching,5.0,9.45,4.0,58.8
4.27,0.0,91.7,44.33,0.56,3.0,YouTube,66.04,Group study,3.0,2.4,4.0,46.3
4.13,10.0,78.62,47.64,0.37,3.0,Notes,82.73,Coaching,4.0,4.92,3.0,49.5
1.13,24.0,93.87,64.06,0.85,2.0,YouTube,58.42,Coaching,4.0,0.42,3.0,70.1
2.59,25.0,70.22,68.96,0.23,3.0,Coaching,52.17,Self-study,4.0,8.79,3.0,33.2
1.43,18.0,91.76,53.98,0.13,3.0,Textbooks,77.98,Group study,3.0,6.37,3.0,47.7
4.4,4.0,96.23,86.34,0.34,4.0,YouTube,73.01,Self-study,4.0,7.46,2.0,56.2
0.71,25.0,89.57,48.2,0.73,4.0,Notes,82.82,Coaching,3.0,6.54,2.0,50.3
3.45,4.0,81.61,49.4,0.64,5.0,Textbooks,84.01,Coaching,3.0,4.01,3.0,47.1
3.48,,82.4,62.34,0.62,2.0,YouTube,62.63,,4.0,2.77,3.0,66.4
3.9,14.0,,63.63,0.51,1.0,Textbooks,72.29,Group study,3.0,3.28,4.0,47.1
1.79,21.0,97.22,82.78,0.89,5.0,YouTube,85.75,Self-study,3.0,3.34,4.0,72.7
2.62,16.0,84.28,68.3,0.65,3.0,Textbooks,66.55,Coaching,4.0,7.08,3.0,58.1
2.39,23.0,81.81,62.57,0.64,3.0,YouTube,95.08,Group study,3.0,2.33,1.0,67.0
4.56,13.0,82.84,83.4,0.63,4.0,YouTube,82.33,Group study,3.0,7.88,3.0,75.2
5.14,23.0,100.0,78.09,,5.0,YouTube,58.02,Self-study,5.0,2.52,2.0,61.5
0.93,19.0,68.11,44.25,0.53,3.0,YouTube,78.94,Group study,5.0,6.16,2.0,49.2
3.47,26.0,89.65,91.25,0.68,2.0,Textbooks,61.09,Self-study,3.0,3.38,3.0,78.8
4.03,0.0,85.39,83.59,0.38,,Textbooks,67.69,Self-study,3.0,3.44,1.0,48.8
2.39,31.0,79.62,65.7,0.61,2.0,YouTube,69.59,Self-study,2.0,6.58,2.0,66.5
1.43,2.0,98.74,59.47,0.47,3.0,Textbooks,54.87,Coaching,4.0,1.26,1.0,52.8
2.77,45.0,83.23,65.89,0.26,3.0,Notes,59.23,Self-study,1.0,6.38,4.0,47.6
1.6,15.0,89.93,60.72,0.64,2.0,Textbooks,79.7,Group study,4.0,4.54,4.0,53.3
5.98,27.0,77.57,89.59,0.7,3.0,,58.12,Self-study,4.0,0.4,3.0,79.3
6.04,24.0,98.08,65.14,0.39,2.0,,79.29,Group study,5.0,0.0,2.0,71.3
2.14,31.0,96.28,83.34,0.47,3.0,Coaching,50.51,Coaching,3.0,9.36,5.0,47.5
1.77,8.0,100.0,92.26,0.73,3.0,Textbooks,61.51,Self-study,2.0,5.83,4.0,70.8
4.92,25.0,88.77,72.82,0.72,4.0,Textbooks,62.0,Self-study,4.0,3.42,4.0,65.8
3.21,24.0,77.49,69.98,0.65,2.0,YouTube,63.49,Self-study,,6.31,1.0,63.9
4.27,13.0,83.79,80.78,0.61,3.0,Notes,73.38,Self-study,2.0,6.3,3.0,65.0
0.1,21.0,82.83,,0.26,3.0,Textbooks,68.57,Self-study,4.0,3.73,5.0,44.3
3.94,3.0,84.05,77.34,0.55,4.0,,65.22,Coaching,5.0,7.77,,62.0
4.65,33.0,68.91,76.88,0.53,5.0,YouTube,38.49,Self-study,2.0,4.91,2.0,50.5
4.64,2.0,90.36,60.1,0.81,3.0,Textbooks,60.63,Self-study,4.0,3.63,4.0,68.2
0.75,31.0,88.64,67.57,0.49,4.0,YouTube,58.46,Self-study,3.0,2.16,1.0,56.1
2.59,36.0,80.17,45.87,0.61,3.0,YouTube,37.35,Coaching,4.0,5.35,3.0,57.0
,16.0,,48.28,0.72,2.0,Coaching,63.33,,3.0,5.31,2.0,51.9
3.89,28.0,68.87,94.29,0.42,4.0,Notes,70.62,Coaching,3.0,5.38,3.0,68.3
0.55,19.0,77.24,64.23,0.38,3.0,YouTube,48.64,Self-study,3.0,2.86,5.0,34.9
1.98,4.0,97.61,65.65,0.29,4.0,Coaching,55.31,Group study,2.0,4.35,3.0,42.6
6.98,40.0,65.08,84.27,0.65,2.0,Textbooks,84.82,Self-study,3.0,1.45,4.0,82.9
3.85,0.0,82.88,45.84,0.39,2.0,Textbooks,67.19,Group study,2.0,0.61,1.0,48.6
3.86,11.0,82.51,67.95,0.47,4.0,Coaching,78.31,Group study,3.0,3.48,4.0,48.6
2.01,35.0,88.92,42.32,0.6,5.0,Coaching,59.56,Self-study,3.0,9.53,4.0,54.0
5.33,14.0,56.06,77.51,0.64,4.0,YouTube,73.34,,,3.84,2.0,58.5
3.39,13.0,86.21,80.03,0.65,,YouTube,77.46,Coaching,4.0,9.36,1.0,66.7
3.87,24.0,,90.47,0.69,2.0,Textbooks,47.93,Self-study,2.0,5.53,3.0,67.5
1.92,11.0,77.01,63.84,0.12,3.0,Coaching,68.63,Coaching,3.0,4.32,3.0,33.5
4.21,,71.64,81.51,0.29,3.0,Notes,75.94,Group study,3.0,12.67,2.0,55.3
2.74,21.0,96.48,91.89,0.87,3.0,YouTube,62.19,Coaching,5.0,11.14,3.0,80.7
1.89,21.0,100.0,58.14,0.54,4.0,Notes,61.09,Self-study,4.0,7.87,4.0,53.8
,23.0,70.53,61.83,0.72,3.0,Notes,56.51,Self-study,3.0,8.37,4.0,53.0
3.52,36.0,87.96,,0.67,5.0,Textbooks,59.57,Coaching,4.0,8.47,2.0,61.6
6.78,17.0,95.61,52.47,0.55,4.0,Textbooks,72.89,Self-study,4.0,6.52,3.0,70.8
1.06,21.0,,85.47,0.72,4.0,,,Group study,4.0,7.3,3.0,52.7
3.99,25.0,68.94,,0.38,5.0,Textbooks,66.72,Self-study,,7.93,3.0,59.6
2.23,10.0,84.09,65.45,0.3,3.0,YouTube,55.47,Coaching,4.0,2.06,1.0,45.3
5.34,16.0,79.44,69.58,0.1,4.0,Textbooks,86.04,Coaching,3.0,9.52,3.0,48.1
3.33,15.0,83.19,59.76,0.47,1.0,Coaching,93.71,Self-study,5.0,4.06,2.0,67.5
,37.0,88.07,85.24,0.43,5.0,Textbooks,49.0,Self-study,4.0,5.48,4.0,71.9
2.84,6.0,68.15,42.07,0.2,3.0,,47.89,Group study,4.0,2.68,2.0,39.1
4.75,21.0,87.11,60.89,0.32,5.0,YouTube,67.2,Coaching,4.0,4.19,3.0,58.6
6.59,30.0,60.87,62.4,0.15,3.0,Textbooks,54.05,Self-study,3.0,6.1,4.0,43.5
2.17,15.0,72.05,77.5,0.93,2.0,Textbooks,92.3,Self-study,2.0,3.69,3.0,75.1
2.18,15.0,96.2,46.81,0.74,2.0,Coaching,76.6,Coaching,3.0,7.84,4.0,52.4
4.26,29.0,87.9,62.22,0.1,4.0,Notes,64.78,Self-study,3.0,2.05,3.0,50.3
3.25,33.0,92.22,,0.48,5.0,Notes,47.89,Coaching,3.0,0.17,4.0,49.6
2.37,10.0,87.67,94.03,0.72,5.0,Textbooks,99.85,Self-study,3.0,4.68,4.0,70.6
4.37,27.0,75.88,51.41,0.45,4.0,Textbooks,81.19,Group study,4.0,4.43,3.0,51.4
3.07,35.0,85.16,85.88,0.5,4.0,YouTube,80.22,Self-study,3.0,6.42,1.0,58.8
2.5,6.0,96.57,52.51,0.46,3.0,Notes,52.59,Self-study,3.0,,4.0,44.5
2.18,9.0,81.29,70.1,0.1,3.0,Coaching,63.39,,4.0,2.93,4.0,31.4
2.37,27.0,93.9,,0.29,4.0,Notes,68.41,Group study,5.0,10.49,3.0,44.7
2.94,40.0,78.95,86.89,0.69,2.0,Notes,91.53,Self-study,2.0,0.18,3.0,76.1
4.58,29.0,99.61,,0.44,5.0,Coaching,59.5,Coaching,,11.17,2.0,66.7
3.16,25.0,,100.0,0.43,5.0,Notes,67.91,Self-study,2.0,4.96,4.0,56.9
1.02,15.0,84.49,49.55,0.65,3.0,Textbooks,64.87,Group study,5.0,3.29,2.0,57.3
1.18,34.0,84.64,90.19,0.26,3.0,Textbooks,78.56,Self-study,4.0,7.76,2.0,57.8
2.2,27.0,83.75,90.89,0.56,3.0,YouTube,66.26,Group study,3.0,6.01,,55.4
3.2,9.0,95.15,74.42,0.88,5.0,Notes,55.02,Self-study,3.0,6.51,1.0,63.5
4.11,20.0,88.07,72.54,0.39,4.0,Textbooks,62.58,Self-study,3.0,3.58,5.0,48.8
5.37,27.0,89.18,77.55,0.76,1.0,YouTube,94.23,Self-study,4.0,7.17,5.0,84.3
4.35,30.0,96.91,65.4,0.57,2.0,YouTube,84.92,Self-study,3.0,,1.0,66.8
1.39,18.0,83.42,53.6,0.16,2.0,Textbooks,71.53,Self-study,2.0,7.79,3.0,37.9
4.6,0.0,100.0,68.79,0.85,3.0,Notes,84.0,Self-study,5.0,3.28,1.0,79.4
3.45,14.0,94.13,63.96,0.1,2.0,Coaching,85.77,Self-study,3.0,5.24,2.0,54.5
1.81,11.0,90.77,57.97,0.1,1.0,Textbooks,54.26,Group study,3.0,2.88,3.0,35.7
3.85,30.0,65.03,56.09,0.21,4.0,Notes,54.07,Coaching,4.0,4.38,2.0,45.0
1.38,25.0,67.59,53.22,0.78,3.0,YouTube,65.14,Coaching,2.0,4.2,5.0,43.6
2.17,9.0,94.25,95.5,0.19,4.0,Textbooks,88.43,Group study,4.0,,3.0,42.3
3.8,29.0,100.0,82.48,0.29,2.0,Textbooks,81.99,Self-study,2.0,4.8,4.0,62.1
3.28,18.0,80.14,38.55,0.44,2.0,Coaching,66.16,Self-study,4.0,5.25,2.0,53.0
0.54,14.0,80.7,67.15,0.46,2.0,YouTube,80.25,Coaching,3.0,0.76,1.0,46.7
5.89,14.0,87.8,69.68,0.77,3.0,YouTube,75.06,Group study,4.0,3.26,3.0,75.7
1.55,0.0,91.49,95.78,0.36,3.0,YouTube,50.11,Self-study,4.0,9.42,3.0,50.6
